participant_id,block,trial_index,win,state2_color,trial_index_global,stage,choice
294,1,23,1,blue,24,1,2
294,1,23,1,blue,24,2,1
294,1,24,0,pink,25,1,2
294,1,24,0,pink,25,2,2
294,1,25,0,blue,26,1,2
294,1,25,0,blue,26,2,1
294,1,26,1,blue,27,1,1
294,1,26,1,blue,27,2,1
294,1,27,1,pink,28,1,2
294,1,27,1,pink,28,2,2
294,1,28,1,blue,29,1,1
294,1,28,1,blue,29,2,1
294,1,29,1,pink,30,1,1
294,1,29,1,pink,30,2,2
294,1,30,0,blue,31,1,2
294,1,30,0,blue,31,2,1
294,1,31,0,pink,32,1,1
294,1,31,0,pink,32,2,1
294,1,32,1,pink,33,1,2
294,1,32,1,pink,33,2,2
294,2,0,1,blue,34,1,2
294,2,0,1,blue,34,2,1
294,2,1,1,pink,35,1,2
294,2,1,1,pink,35,2,2
294,2,2,1,blue,36,1,2
294,2,2,1,blue,36,2,1
294,2,3,1,pink,37,1,2
294,2,3,1,pink,37,2,2
294,2,4,1,pink,38,1,2
294,2,4,1,pink,38,2,2
294,2,5,0,blue,39,1,2
294,2,5,0,blue,39,2,1
294,2,6,1,blue,40,1,2
294,2,6,1,blue,40,2,1
294,2,7,0,pink,41,1,2
294,2,7,0,pink,41,2,2
294,2,8,0,pink,42,1,1
294,2,8,0,pink,42,2,2
294,2,9,0,pink,43,1,1
294,2,9,0,pink,43,2,1
294,2,10,0,pink,44,1,1
294,2,10,0,pink,44,2,1
294,2,11,0,pink,45,1,2
294,2,11,0,pink,45,2,1
294,2,12,0,pink,46,1,1
294,2,12,0,pink,46,2,2
294,2,13,1,blue,47,1,2
294,2,13,1,blue,47,2,2
294,2,14,0,pink,48,1,2
294,2,14,0,pink,48,2,2
294,2,15,0,pink,49,1,1
294,2,15,0,pink,49,2,1
294,2,16,1,blue,50,1,2
294,2,16,1,blue,50,2,1
294,2,17,1,blue,51,1,2
294,2,17,1,blue,51,2,1
294,2,18,1,blue,52,1,2
294,2,18,1,blue,52,2,1
294,2,19,0,pink,53,1,2
294,2,19,0,pink,53,2,2
294,2,20,0,blue,54,1,2
294,2,20,0,blue,54,2,1
294,2,21,0,pink,55,1,2
294,2,21,0,pink,55,2,1
294,2,22,1,blue,56,1,2
294,2,22,1,blue,56,2,1
294,2,23,0,pink,57,1,1
294,2,23,0,pink,57,2,2
294,2,24,1,pink,58,1,1
294,2,24,1,pink,58,2,1
294,2,25,0,pink,59,1,2
294,2,25,0,pink,59,2,2
294,2,26,0,pink,60,1,1
294,2,26,0,pink,60,2,2
294,2,27,0,pink,61,1,1
294,2,27,0,pink,61,2,2
294,2,28,0,blue,62,1,2
294,2,28,0,blue,62,2,1
294,2,29,1,blue,63,1,2
294,2,29,1,blue,63,2,1
294,2,30,0,pink,64,1,2
294,2,30,0,pink,64,2,2
294,2,31,1,pink,65,1,2
294,2,31,1,pink,65,2,1
294,2,32,0,blue,66,1,2
294,2,32,0,blue,66,2,1
294,3,0,1,blue,67,1,2
294,3,0,1,blue,67,2,1
294,3,1,0,pink,68,1,2
294,3,1,0,pink,68,2,1
294,3,2,1,blue,69,1,2
294,3,2,1,blue,69,2,1
294,3,3,0,pink,70,1,2
294,3,3,0,pink,70,2,1
294,3,4,0,blue,71,1,2
294,3,4,0,blue,71,2,2
294,3,5,1,blue,72,1,2
294,3,5,1,blue,72,2,1
294,3,6,0,pink,73,1,1
294,3,6,0,pink,73,2,1
294,3,7,1,blue,74,1,2
294,3,7,1,blue,74,2,1
294,3,8,1,blue,75,1,2
294,3,8,1,blue,75,2,2
294,3,9,1,blue,76,1,2
294,3,9,1,blue,76,2,1
294,3,10,1,blue,77,1,2
294,3,10,1,blue,77,2,1
294,3,11,1,pink,78,1,2
294,3,11,1,pink,78,2,1
294,3,12,1,blue,79,1,2
294,3,12,1,blue,79,2,1
294,3,13,0,blue,80,1,2
294,3,13,0,blue,80,2,1
294,3,14,0,blue,81,1,2
294,3,14,0,blue,81,2,1
294,3,15,0,blue,82,1,2
294,3,15,0,blue,82,2,1
294,3,16,1,blue,83,1,2
294,3,16,1,blue,83,2,2
294,3,17,0,blue,84,1,2
294,3,17,0,blue,84,2,2
294,3,18,1,pink,85,1,1
294,3,18,1,pink,85,2,2
294,3,19,1,pink,86,1,1
294,3,19,1,pink,86,2,2
294,3,20,0,blue,87,1,1
294,3,20,0,blue,87,2,2
294,3,21,1,blue,88,1,2
294,3,21,1,blue,88,2,2
294,3,22,0,pink,89,1,1
294,3,22,0,pink,89,2,2
294,3,23,1,pink,90,1,1
294,3,23,1,pink,90,2,1
294,3,24,1,blue,91,1,2
294,3,24,1,blue,91,2,1
294,3,25,1,pink,92,1,2
294,3,25,1,pink,92,2,1
294,3,26,1,blue,93,1,1
294,3,26,1,blue,93,2,1
294,3,27,0,blue,94,1,2
294,3,27,0,blue,94,2,1
294,3,28,0,blue,95,1,1
294,3,28,0,blue,95,2,2
294,3,29,1,pink,96,1,2
294,3,29,1,pink,96,2,2
294,3,30,1,blue,97,1,1
294,3,30,1,blue,97,2,2
294,3,31,0,blue,98,1,2
294,3,31,0,blue,98,2,1
294,3,32,0,pink,99,1,1
294,3,32,0,pink,99,2,2
917,1,0,0,blue,1,1,2
917,1,0,0,blue,1,2,2
917,1,1,0,blue,2,1,2
917,1,1,0,blue,2,2,2
917,1,2,0,pink,3,1,1
917,1,2,0,pink,3,2,1
917,1,3,1,pink,4,1,1
917,1,3,1,pink,4,2,1
917,1,4,0,pink,5,1,1
917,1,4,0,pink,5,2,2
917,1,5,0,blue,6,1,1
917,1,5,0,blue,6,2,2
917,1,6,0,pink,7,1,1
917,1,6,0,pink,7,2,2
917,1,7,0,pink,8,1,1
917,1,7,0,pink,8,2,1
917,1,8,1,blue,9,1,2
917,1,8,1,blue,9,2,2
917,1,9,0,blue,10,1,2
917,1,9,0,blue,10,2,2
917,1,10,0,pink,11,1,2
917,1,10,0,pink,11,2,1
917,1,11,1,blue,12,1,2
917,1,11,1,blue,12,2,2
917,1,12,0,blue,13,1,2
917,1,12,0,blue,13,2,2
917,1,13,1,blue,14,1,2
917,1,13,1,blue,14,2,1
917,1,14,0,blue,15,1,2
917,1,14,0,blue,15,2,2
917,1,15,1,blue,16,1,2
917,1,15,1,blue,16,2,1
917,1,16,1,pink,17,1,2
917,1,16,1,pink,17,2,1
917,1,17,0,pink,18,1,2
917,1,17,0,pink,18,2,1
917,1,18,0,blue,19,1,2
917,1,18,0,blue,19,2,2
917,1,19,1,blue,20,1,2
917,1,19,1,blue,20,2,1
917,1,20,1,blue,21,1,2
917,1,20,1,blue,21,2,1
917,1,21,1,blue,22,1,2
917,1,21,1,blue,22,2,1
917,1,22,0,blue,23,1,2
917,1,22,0,blue,23,2,2
917,1,23,1,blue,24,1,2
917,1,23,1,blue,24,2,2
917,1,24,1,blue,25,1,2
917,1,24,1,blue,25,2,1
917,1,25,1,pink,26,1,2
917,1,25,1,pink,26,2,1
917,1,26,1,blue,27,1,2
917,1,26,1,blue,27,2,1
917,1,27,1,blue,28,1,2
917,1,27,1,blue,28,2,1
917,1,28,0,blue,29,1,2
917,1,28,0,blue,29,2,2
917,1,29,1,blue,30,1,2
917,1,29,1,blue,30,2,1
917,1,30,1,blue,31,1,2
917,1,30,1,blue,31,2,1
917,1,31,1,blue,32,1,2
917,1,31,1,blue,32,2,1
917,1,32,1,pink,33,1,2
917,1,32,1,pink,33,2,1
917,2,0,0,blue,34,1,2
917,2,0,0,blue,34,2,1
917,2,1,1,blue,35,1,2
917,2,1,1,blue,35,2,2
917,2,2,0,blue,36,1,2
917,2,2,0,blue,36,2,1
917,2,3,0,blue,37,1,2
917,2,3,0,blue,37,2,2
917,2,4,0,pink,38,1,2
917,2,4,0,pink,38,2,2
917,2,5,1,blue,39,1,2
917,2,5,1,blue,39,2,2
917,2,6,1,pink,40,1,2
917,2,6,1,pink,40,2,1
917,2,7,1,blue,41,1,2
917,2,7,1,blue,41,2,1
917,2,8,0,pink,42,1,2
917,2,8,0,pink,42,2,1
917,2,9,0,blue,43,1,2
917,2,9,0,blue,43,2,2
917,2,10,1,blue,44,1,2
917,2,10,1,blue,44,2,1
917,2,11,1,blue,45,1,2
917,2,11,1,blue,45,2,1
917,2,12,1,blue,46,1,2
917,2,12,1,blue,46,2,1
917,2,13,0,blue,47,1,2
917,2,13,0,blue,47,2,1
917,2,14,1,blue,48,1,2
917,2,14,1,blue,48,2,1
917,2,15,1,pink,49,1,2
917,2,15,1,pink,49,2,1
917,2,16,0,blue,50,1,2
917,2,16,0,blue,50,2,2
917,2,17,0,pink,51,1,2
917,2,17,0,pink,51,2,1
917,2,18,1,pink,52,1,2
917,2,18,1,pink,52,2,1
917,2,19,1,pink,53,1,2
917,2,19,1,pink,53,2,1
917,2,20,1,blue,54,1,2
917,2,20,1,blue,54,2,1
917,2,21,1,pink,55,1,1
917,2,21,1,pink,55,2,2
917,2,22,0,blue,56,1,2
917,2,22,0,blue,56,2,2
917,2,23,0,blue,57,1,2
917,2,23,0,blue,57,2,2
917,2,24,1,blue,58,1,2
917,2,24,1,blue,58,2,1
917,2,25,1,blue,59,1,2
917,2,25,1,blue,59,2,1
917,2,26,0,pink,60,1,2
917,2,26,0,pink,60,2,1
917,2,27,1,blue,61,1,2
917,2,27,1,blue,61,2,1
917,2,28,1,pink,62,1,2
917,2,28,1,pink,62,2,1
917,2,29,0,blue,63,1,2
917,2,29,0,blue,63,2,1
917,2,30,0,blue,64,1,2
917,2,30,0,blue,64,2,1
917,2,31,0,pink,65,1,2
917,2,31,0,pink,65,2,1
917,2,32,0,blue,66,1,2
917,2,32,0,blue,66,2,1
917,3,0,1,pink,67,1,2
917,3,0,1,pink,67,2,2
917,3,1,0,pink,68,1,2
917,3,1,0,pink,68,2,1
917,3,2,0,pink,69,1,2
917,3,2,0,pink,69,2,2
917,3,3,0,pink,70,1,2
917,3,3,0,pink,70,2,2
917,3,4,1,blue,71,1,2
917,3,4,1,blue,71,2,1
917,3,5,1,blue,72,1,2
917,3,5,1,blue,72,2,1
917,3,6,1,blue,73,1,2
917,3,6,1,blue,73,2,1
917,3,7,0,blue,74,1,2
917,3,7,0,blue,74,2,2
917,3,8,1,blue,75,1,2
917,3,8,1,blue,75,2,1
917,3,9,1,blue,76,1,2
917,3,9,1,blue,76,2,1
917,3,10,1,blue,77,1,2
917,3,10,1,blue,77,2,1
917,3,11,1,blue,78,1,2
917,3,11,1,blue,78,2,1
917,3,12,0,blue,79,1,2
917,3,12,0,blue,79,2,2
917,3,13,0,pink,80,1,2
917,3,13,0,pink,80,2,2
917,3,14,1,blue,81,1,2
917,3,14,1,blue,81,2,1
917,3,15,1,blue,82,1,2
917,3,15,1,blue,82,2,1
917,3,16,1,blue,83,1,2
917,3,16,1,blue,83,2,1
917,3,17,0,pink,84,1,2
917,3,17,0,pink,84,2,2
917,3,18,0,blue,85,1,2
917,3,18,0,blue,85,2,1
917,3,19,1,blue,86,1,2
917,3,19,1,blue,86,2,1
917,3,20,1,blue,87,1,2
917,3,20,1,blue,87,2,1
917,3,21,1,blue,88,1,2
917,3,21,1,blue,88,2,1
917,3,22,0,blue,89,1,2
917,3,22,0,blue,89,2,1
917,3,23,1,blue,90,1,2
917,3,23,1,blue,90,2,1
917,3,24,0,blue,91,1,2
917,3,24,0,blue,91,2,1
917,3,25,1,blue,92,1,2
917,3,25,1,blue,92,2,1
917,3,26,1,blue,93,1,2
917,3,26,1,blue,93,2,1
917,3,27,0,blue,94,1,2
917,3,27,0,blue,94,2,1
917,3,28,0,blue,95,1,2
917,3,28,0,blue,95,2,1
917,3,29,1,blue,96,1,2
917,3,29,1,blue,96,2,1
917,3,30,0,blue,97,1,2
917,3,30,0,blue,97,2,1
917,3,31,1,blue,98,1,2
917,3,31,1,blue,98,2,1
917,3,32,0,blue,99,1,2
917,3,32,0,blue,99,2,1
217,1,0,0,pink,1,1,1
217,1,0,0,pink,1,2,2
217,1,1,0,blue,2,1,2
217,1,1,0,blue,2,2,2
217,1,2,0,pink,3,1,2
217,1,2,0,pink,3,2,2
217,1,3,1,pink,4,1,2
217,1,3,1,pink,4,2,1
217,1,4,1,blue,5,1,2
217,1,4,1,blue,5,2,1
217,1,5,1,pink,6,1,2
217,1,5,1,pink,6,2,1
217,1,6,0,blue,7,1,2
217,1,6,0,blue,7,2,1
217,1,7,1,pink,8,1,2
217,1,7,1,pink,8,2,1
217,1,8,1,pink,9,1,1
217,1,8,1,pink,9,2,1
217,1,9,1,blue,10,1,2
217,1,9,1,blue,10,2,2
217,1,10,1,pink,11,1,1
217,1,10,1,pink,11,2,2
217,1,11,0,blue,12,1,2
217,1,11,0,blue,12,2,2
217,1,12,1,blue,13,1,1
217,1,12,1,blue,13,2,2
217,1,13,1,pink,14,1,1
217,1,13,1,pink,14,2,1
217,1,14,0,pink,15,1,1
217,1,14,0,pink,15,2,1
217,1,15,1,blue,16,1,2
217,1,15,1,blue,16,2,2
217,1,16,1,pink,17,1,1
217,1,16,1,pink,17,2,1
217,1,17,1,blue,18,1,2
217,1,17,1,blue,18,2,2
217,1,18,1,blue,19,1,2
217,1,18,1,blue,19,2,2
217,1,19,1,pink,20,1,1
217,1,19,1,pink,20,2,1
217,1,20,1,pink,21,1,1
217,1,20,1,pink,21,2,1
217,1,21,0,blue,22,1,2
217,1,21,0,blue,22,2,1
217,1,22,0,pink,23,1,1
217,1,22,0,pink,23,2,2
217,1,23,0,blue,24,1,1
217,1,23,0,blue,24,2,1
217,1,24,0,pink,25,1,2
217,1,24,0,pink,25,2,1
217,1,25,1,blue,26,1,2
217,1,25,1,blue,26,2,2
217,1,26,1,blue,27,1,2
217,1,26,1,blue,27,2,1
217,1,27,1,pink,28,1,2
217,1,27,1,pink,28,2,2
217,1,28,1,blue,29,1,2
217,1,28,1,blue,29,2,2
217,1,29,1,pink,30,1,1
217,1,29,1,pink,30,2,1
217,1,30,0,blue,31,1,2
217,1,30,0,blue,31,2,2
217,1,31,0,blue,32,1,2
217,1,31,0,blue,32,2,1
217,1,32,1,blue,33,1,2
217,1,32,1,blue,33,2,2
217,2,0,1,blue,34,1,2
217,2,0,1,blue,34,2,2
217,2,1,1,pink,35,1,1
217,2,1,1,pink,35,2,1
217,2,2,1,blue,36,1,2
217,2,2,1,blue,36,2,2
217,2,3,1,pink,37,1,2
217,2,3,1,pink,37,2,2
217,2,4,1,pink,38,1,2
217,2,4,1,pink,38,2,2
217,2,5,0,pink,39,1,2
217,2,5,0,pink,39,2,2
217,2,6,1,blue,40,1,2
217,2,6,1,blue,40,2,1
217,2,7,1,pink,41,1,1
217,2,7,1,pink,41,2,1
217,2,8,1,pink,42,1,1
217,2,8,1,pink,42,2,1
217,2,9,1,pink,43,1,1
217,2,9,1,pink,43,2,2
217,2,10,1,blue,44,1,2
217,2,10,1,blue,44,2,2
217,2,11,1,blue,45,1,2
217,2,11,1,blue,45,2,2
217,2,12,1,pink,46,1,2
217,2,12,1,pink,46,2,2
217,2,13,0,blue,47,1,2
217,2,13,0,blue,47,2,2
217,2,14,0,blue,48,1,2
217,2,14,0,blue,48,2,1
217,2,15,0,pink,49,1,1
217,2,15,0,pink,49,2,2
217,2,16,1,pink,50,1,2
217,2,16,1,pink,50,2,1
217,2,17,0,blue,51,1,2
217,2,17,0,blue,51,2,1
217,2,18,0,blue,52,1,2
217,2,18,0,blue,52,2,1
217,2,19,0,blue,53,1,1
217,2,19,0,blue,53,2,1
217,2,20,1,pink,54,1,1
217,2,20,1,pink,54,2,2
217,2,21,0,blue,55,1,2
217,2,21,0,blue,55,2,1
217,2,22,1,pink,56,1,1
217,2,22,1,pink,56,2,2
217,2,23,1,pink,57,1,1
217,2,23,1,pink,57,2,1
217,2,24,1,pink,58,1,1
217,2,24,1,pink,58,2,2
217,2,25,1,blue,59,1,2
217,2,25,1,blue,59,2,2
217,2,26,1,pink,60,1,2
217,2,26,1,pink,60,2,2
217,2,27,1,pink,61,1,1
217,2,27,1,pink,61,2,1
217,2,28,1,pink,62,1,1
217,2,28,1,pink,62,2,1
217,2,29,0,blue,63,1,1
217,2,29,0,blue,63,2,1
217,2,30,0,blue,64,1,2
217,2,30,0,blue,64,2,2
217,2,31,1,pink,65,1,1
217,2,31,1,pink,65,2,1
217,2,32,0,pink,66,1,2
217,2,32,0,pink,66,2,1
217,3,0,0,pink,67,1,1
217,3,0,0,pink,67,2,1
217,3,1,1,blue,68,1,2
217,3,1,1,blue,68,2,1
217,3,2,1,pink,69,1,1
217,3,2,1,pink,69,2,1
217,3,3,0,pink,70,1,1
217,3,3,0,pink,70,2,1
217,3,4,0,blue,71,1,2
217,3,4,0,blue,71,2,2
217,3,5,1,pink,72,1,1
217,3,5,1,pink,72,2,1
217,3,6,0,blue,73,1,2
217,3,6,0,blue,73,2,1
217,3,7,0,pink,74,1,1
217,3,7,0,pink,74,2,2
217,3,8,0,blue,75,1,1
217,3,8,0,blue,75,2,2
217,3,9,0,pink,76,1,2
217,3,9,0,pink,76,2,2
217,3,10,1,blue,77,1,1
217,3,10,1,blue,77,2,1
217,3,11,1,pink,78,1,1
217,3,11,1,pink,78,2,2
217,3,12,1,pink,79,1,1
217,3,12,1,pink,79,2,1
217,3,13,0,pink,80,1,1
217,3,13,0,pink,80,2,1
217,3,14,1,pink,81,1,1
217,3,14,1,pink,81,2,2
217,3,15,1,blue,82,1,2
217,3,15,1,blue,82,2,1
217,3,16,1,pink,83,1,1
217,3,16,1,pink,83,2,1
217,3,17,1,blue,84,1,1
217,3,17,1,blue,84,2,1
217,3,18,0,pink,85,1,1
217,3,18,0,pink,85,2,2
217,3,19,0,blue,86,1,2
217,3,19,0,blue,86,2,2
217,3,20,0,blue,87,1,2
217,3,20,0,blue,87,2,1
217,3,21,1,pink,88,1,1
217,3,21,1,pink,88,2,1
217,3,22,0,pink,89,1,1
217,3,22,0,pink,89,2,2
217,3,23,1,pink,90,1,2
217,3,23,1,pink,90,2,1
217,3,24,0,blue,91,1,1
217,3,24,0,blue,91,2,2
217,3,25,0,pink,92,1,2
217,3,25,0,pink,92,2,2
217,3,26,1,pink,93,1,1
217,3,26,1,pink,93,2,1
217,3,27,1,pink,94,1,1
217,3,27,1,pink,94,2,2
217,3,28,1,pink,95,1,1
217,3,28,1,pink,95,2,1
217,3,29,0,blue,96,1,2
217,3,29,0,blue,96,2,1
217,3,30,0,pink,97,1,1
217,3,30,0,pink,97,2,1
217,3,31,1,pink,98,1,1
217,3,31,1,pink,98,2,2
217,3,32,1,blue,99,1,2
217,3,32,1,blue,99,2,1
398,1,0,1,blue,1,1,2
398,1,0,1,blue,1,2,1
398,1,1,1,blue,2,1,2
398,1,1,1,blue,2,2,1
398,1,2,0,pink,3,1,1
398,1,2,0,pink,3,2,2
398,1,3,0,pink,4,1,2
398,1,3,0,pink,4,2,2
398,1,4,1,pink,5,1,2
398,1,4,1,pink,5,2,1
398,1,5,0,pink,6,1,2
398,1,5,0,pink,6,2,1
398,1,6,1,blue,7,1,2
398,1,6,1,blue,7,2,1
398,1,7,1,blue,8,1,2
398,1,7,1,blue,8,2,1
398,1,8,0,blue,9,1,2
398,1,8,0,blue,9,2,1
398,1,9,1,blue,10,1,2
398,1,9,1,blue,10,2,1
398,1,10,0,blue,11,1,2
398,1,10,0,blue,11,2,1
398,1,11,0,blue,12,1,2
398,1,11,0,blue,12,2,1
398,1,12,1,pink,13,1,2
398,1,12,1,pink,13,2,1
398,1,13,0,pink,14,1,2
398,1,13,0,pink,14,2,1
398,1,14,1,blue,15,1,2
398,1,14,1,blue,15,2,1
398,1,15,1,pink,16,1,2
398,1,15,1,pink,16,2,1
398,1,16,0,pink,17,1,2
398,1,16,0,pink,17,2,2
398,1,17,0,blue,18,1,2
398,1,17,0,blue,18,2,1
398,1,18,1,pink,19,1,2
398,1,18,1,pink,19,2,1
398,1,19,0,blue,20,1,2
398,1,19,0,blue,20,2,1
398,1,20,0,blue,21,1,2
398,1,20,0,blue,21,2,1
398,1,21,0,blue,22,1,2
398,1,21,0,blue,22,2,1
398,1,22,0,blue,23,1,2
398,1,22,0,blue,23,2,2
398,1,23,0,blue,24,1,2
398,1,23,0,blue,24,2,2
398,1,24,0,blue,25,1,2
398,1,24,0,blue,25,2,1
398,1,25,0,pink,26,1,1
398,1,25,0,pink,26,2,1
398,1,26,1,blue,27,1,1
398,1,26,1,blue,27,2,2
398,1,27,1,pink,28,1,2
398,1,27,1,pink,28,2,1
398,1,28,0,blue,29,1,2
398,1,28,0,blue,29,2,1
398,1,29,0,blue,30,1,2
398,1,29,0,blue,30,2,2
398,1,30,1,pink,31,1,1
398,1,30,1,pink,31,2,1
398,1,31,1,blue,32,1,1
398,1,31,1,blue,32,2,2
398,1,32,0,blue,33,1,1
398,1,32,0,blue,33,2,2
398,2,0,1,blue,34,1,2
398,2,0,1,blue,34,2,1
398,2,1,1,blue,35,1,2
398,2,1,1,blue,35,2,1
398,2,2,0,blue,36,1,2
398,2,2,0,blue,36,2,1
398,2,3,0,blue,37,1,2
398,2,3,0,blue,37,2,1
398,2,4,0,pink,38,1,2
398,2,4,0,pink,38,2,1
398,2,5,1,blue,39,1,2
398,2,5,1,blue,39,2,1
398,2,6,1,blue,40,1,2
398,2,6,1,blue,40,2,1
398,2,7,0,pink,41,1,2
398,2,7,0,pink,41,2,2
398,2,8,1,pink,42,1,2
398,2,8,1,pink,42,2,1
398,2,9,1,blue,43,1,2
398,2,9,1,blue,43,2,1
398,2,10,1,blue,44,1,2
398,2,10,1,blue,44,2,1
398,2,11,1,blue,45,1,2
398,2,11,1,blue,45,2,1
398,2,12,1,blue,46,1,2
398,2,12,1,blue,46,2,1
398,2,13,1,blue,47,1,2
398,2,13,1,blue,47,2,1
398,2,14,1,blue,48,1,2
398,2,14,1,blue,48,2,1
398,2,15,1,blue,49,1,2
398,2,15,1,blue,49,2,1
398,2,16,1,pink,50,1,2
398,2,16,1,pink,50,2,1
398,2,17,0,blue,51,1,2
398,2,17,0,blue,51,2,1
398,2,18,0,blue,52,1,2
398,2,18,0,blue,52,2,1
398,2,19,1,blue,53,1,2
398,2,19,1,blue,53,2,1
398,2,20,1,blue,54,1,2
398,2,20,1,blue,54,2,1
398,2,21,1,blue,55,1,2
398,2,21,1,blue,55,2,1
398,2,22,0,blue,56,1,2
398,2,22,0,blue,56,2,1
398,2,23,1,pink,57,1,2
398,2,23,1,pink,57,2,1
398,2,24,0,blue,58,1,2
398,2,24,0,blue,58,2,1
398,2,25,0,pink,59,1,2
398,2,25,0,pink,59,2,1
398,2,26,1,blue,60,1,2
398,2,26,1,blue,60,2,1
398,2,27,0,blue,61,1,2
398,2,27,0,blue,61,2,1
398,2,28,1,pink,62,1,2
398,2,28,1,pink,62,2,1
398,2,29,0,pink,63,1,1
398,2,29,0,pink,63,2,1
398,2,30,1,pink,64,1,2
398,2,30,1,pink,64,2,1
398,2,31,0,blue,65,1,2
398,2,31,0,blue,65,2,1
398,2,32,1,pink,66,1,2
398,2,32,1,pink,66,2,1
398,3,0,1,blue,67,1,1
398,3,0,1,blue,67,2,1
398,3,1,1,blue,68,1,2
398,3,1,1,blue,68,2,1
398,3,2,1,blue,69,1,2
398,3,2,1,blue,69,2,1
398,3,3,1,blue,70,1,2
398,3,3,1,blue,70,2,1
398,3,4,0,pink,71,1,2
398,3,4,0,pink,71,2,1
398,3,5,0,blue,72,1,2
398,3,5,0,blue,72,2,1
398,3,6,1,pink,73,1,2
398,3,6,1,pink,73,2,2
398,3,7,1,pink,74,1,2
398,3,7,1,pink,74,2,2
398,3,8,1,blue,75,1,2
398,3,8,1,blue,75,2,2
398,3,9,0,blue,76,1,2
398,3,9,0,blue,76,2,2
398,3,10,1,blue,77,1,2
398,3,10,1,blue,77,2,1
398,3,11,0,pink,78,1,2
398,3,11,0,pink,78,2,2
398,3,12,1,pink,79,1,2
398,3,12,1,pink,79,2,1
398,3,13,1,blue,80,1,2
398,3,13,1,blue,80,2,1
398,3,14,1,blue,81,1,2
398,3,14,1,blue,81,2,1
398,3,15,1,blue,82,1,2
398,3,15,1,blue,82,2,1
398,3,16,0,blue,83,1,2
398,3,16,0,blue,83,2,1
398,3,17,0,pink,84,1,2
398,3,17,0,pink,84,2,2
398,3,18,1,pink,85,1,2
398,3,18,1,pink,85,2,1
398,3,19,1,blue,86,1,2
398,3,19,1,blue,86,2,2
398,3,20,1,blue,87,1,2
398,3,20,1,blue,87,2,2
398,3,21,0,blue,88,1,2
398,3,21,0,blue,88,2,2
398,3,22,1,blue,89,1,2
398,3,22,1,blue,89,2,1
398,3,23,0,blue,90,1,2
398,3,23,0,blue,90,2,1
398,3,24,1,blue,91,1,2
398,3,24,1,blue,91,2,2
398,3,25,1,blue,92,1,2
398,3,25,1,blue,92,2,2
398,3,26,0,blue,93,1,2
398,3,26,0,blue,93,2,2
398,3,27,0,pink,94,1,1
398,3,27,0,pink,94,2,1
398,3,28,0,blue,95,1,2
398,3,28,0,blue,95,2,1
398,3,29,0,blue,96,1,2
398,3,29,0,blue,96,2,2
398,3,30,0,pink,97,1,2
398,3,30,0,pink,97,2,2
398,3,31,0,blue,98,1,2
398,3,31,0,blue,98,2,1
398,3,32,1,pink,99,1,2
398,3,32,1,pink,99,2,1
328,1,0,0,blue,1,1,2
328,1,0,0,blue,1,2,2
328,1,1,1,pink,2,1,2
328,1,1,1,pink,2,2,2
328,1,2,1,blue,3,1,2
328,1,2,1,blue,3,2,2
328,1,3,1,pink,4,1,2
328,1,3,1,pink,4,2,2
328,1,4,0,pink,5,1,1
328,1,4,0,pink,5,2,1
328,1,5,1,blue,6,1,2
328,1,5,1,blue,6,2,2
328,1,6,1,pink,7,1,1
328,1,6,1,pink,7,2,2
328,1,7,1,pink,8,1,1
328,1,7,1,pink,8,2,2
328,1,8,1,pink,9,1,1
328,1,8,1,pink,9,2,2
328,1,9,1,pink,10,1,1
328,1,9,1,pink,10,2,2
328,1,10,0,pink,11,1,1
328,1,10,0,pink,11,2,2
328,1,11,0,blue,12,1,2
328,1,11,0,blue,12,2,2
328,1,12,0,blue,13,1,2
328,1,12,0,blue,13,2,1
328,1,13,1,pink,14,1,1
328,1,13,1,pink,14,2,2
328,1,14,0,blue,15,1,1
328,1,14,0,blue,15,2,1
328,1,15,0,blue,16,1,2
328,1,15,0,blue,16,2,2
328,1,16,1,blue,17,1,2
328,1,16,1,blue,17,2,2
328,1,17,1,pink,18,1,1
328,1,17,1,pink,18,2,2
328,1,18,1,pink,19,1,1
328,1,18,1,pink,19,2,2
328,1,19,0,blue,20,1,1
328,1,19,0,blue,20,2,1
328,1,20,1,pink,21,1,1
328,1,20,1,pink,21,2,2
328,1,21,0,blue,22,1,1
328,1,21,0,blue,22,2,1
328,1,22,0,blue,23,1,1
328,1,22,0,blue,23,2,2
328,1,23,0,blue,24,1,2
328,1,23,0,blue,24,2,1
328,1,24,1,blue,25,1,1
328,1,24,1,blue,25,2,2
328,1,25,0,pink,26,1,2
328,1,25,0,pink,26,2,2
328,1,26,1,pink,27,1,1
328,1,26,1,pink,27,2,2
328,1,27,1,pink,28,1,1
328,1,27,1,pink,28,2,2
328,1,28,1,pink,29,1,2
328,1,28,1,pink,29,2,2
328,1,29,1,blue,30,1,2
328,1,29,1,blue,30,2,1
328,1,30,1,pink,31,1,1
328,1,30,1,pink,31,2,2
328,1,31,0,blue,32,1,2
328,1,31,0,blue,32,2,2
328,1,32,0,blue,33,1,1
328,1,32,0,blue,33,2,2
328,2,0,1,blue,34,1,2
328,2,0,1,blue,34,2,2
328,2,1,1,blue,35,1,1
328,2,1,1,blue,35,2,2
328,2,2,0,pink,36,1,2
328,2,2,0,pink,36,2,2
328,2,3,1,pink,37,1,2
328,2,3,1,pink,37,2,2
328,2,4,0,pink,38,1,1
